f0,f1,f2,target
-1.8512321215617695,-0.5998300710709701,-0.034559677506411805,0
0.31220391753740984,0.30105083994744286,0.014529465463612196,1
-0.10500967386677484,-0.6300685341518847,0.37392203960454795,1
-1.160765372790457,-0.3905063172940795,0.6574228019692917,0
0.7005265190663805,-0.18138563887705117,-0.5992296289154978,1
0.32365942310387497,0.49348093536654364,-1.17170629144435,1
-0.14669234051237873,0.7963433958062628,-0.73135222943444,0
0.1683123387689886,-0.5528706489529096,-0.9517722507809585,0
0.4581458922705802,0.8956281514052217,0.2930328297050477,0
0.29583298552777304,-0.051060485273222586,0.8659076896965323,1
1.2037864780838994,1.864001572639374,1.8583729093027124,1
1.1628593653921169,-0.23861632243993589,-0.5247916628501292,0
-0.7661411439582023,1.1684615840141015,0.02381713969570429,0
0.33560376960029503,0.706106647334176,0.20517304037546055,1
-0.8190417390172988,-0.5468043394349259,0.811689598936193,0
0.4717692965650665,-1.162117044891576,0.0940758974089684,1
0.1185912298131684,1.9212025510094137,0.863618566964695,0
-0.6156951792193255,0.25523177690917487,-1.8715715771067032,1
-1.3322954635788455,0.07137845914424827,0.05163939474442485,0
2.0474196489078547,1.9778250653475338,-0.8323984488808177,1
0.5413541410705265,1.031777462741713,0.22848530232305858,1
0.38515578499676706,1.0089317686415695,0.3490085647554857,1
0.5385535885162113,-1.5758403414244102,0.10807941480879688,0
-0.7327684082507948,0.45705117177452464,0.6239943971917913,0
-0.9622967820919777,-2.191141132858257,-0.6699072780656091,0
1.236830603597198,1.3134809288603724,2.27032398757413,1
-1.027808357702472,1.2381185864506128,-1.9713607104261088,1
-0.8045525240847464,-1.6725023454384582,-0.07224429891009676,0
-1.6751465297878165,1.644546957616091,-0.42635949234789416,0
-0.26771610297377385,0.04877835064701898,0.20675098942448947,0
-1.2661236424934406,-0.6432167899281341,-1.535173183949822,0
0.7858612834072342,2.0867830348386467,-0.2823187587091169,0
1.3085146356850519,-0.7190567118123259,0.4221321941977952,1
-0.48915287865127444,-0.8025709675922945,1.265275145227525,0
-2.4773575417737903,-0.08072572176364648,0.6591754469314564,0
-0.6088164997285368,-0.5963727393595003,-0.6235895057272572,0
-0.6217806613825289,0.8056744018452761,2.651572372184542,0
-0.1725738015057433,-0.3380842107707421,-0.5502552481454052,0
0.3953225626646762,0.9254327311048137,-0.6184858403209653,1
1.9464587169580578,-1.8527189006764795,0.9023687006717704,1
0.6435918309979729,1.2228701623076457,-0.2039160167706618,1
0.0792504757781267,0.36259160096699705,1.215808797155171,0
-0.45213892510762066,0.8061677617757773,1.3762553851740262,1
0.07703871038217537,0.05742295039287237,0.31764424078519393,1
0.4502427758224848,-1.1835809426379453,0.2819039836046696,1
0.8136543104901949,3.010751738694678,0.613147426650433,0
-0.7656539570535169,0.6209144215866403,1.195428830896792,0
0.07703013027528478,-1.1710105169529068,0.44531502500341374,1
0.25176959766055496,-0.5371383643822865,0.47974093310328064,0
0.545861248852643,1.9929942824040108,0.5794598722658251,1
-0.16012458154716425,-0.8087308627379662,0.7606589682162312,1
0.2797278820828156,-1.4255890345483477,0.4055225388511427,1
0.6889622057947017,-0.7736617006673743,-1.0233363019169772,0
-0.6717537762036498,-1.160781130634435,-0.5951908819689606,1
0.9552724922210429,3.3478055511145155,-0.24008443509600383,1
0.047167666834625796,-0.6692964675353645,-0.4217648146588108,1
-0.9752385480998665,-1.6118440995169285,-0.12893721057179236,0
-1.6781377710222258,0.19802126501357067,0.18673484483874403,0
0.5519686877920178,-0.5922220233709005,-0.3602866083817078,0
-1.6113114837243514,-0.9181161976449161,-0.928287011036451,0
1.5091358149318341,0.13942082825741978,-0.7293763390815577,1
0.34194166818822136,0.9029182523234062,-0.41090969035485025,1
-0.03158169396760181,-0.507784295970731,0.9615615366357928,1
0.8133942711185311,-1.6155317579087491,0.749452838181415,1
-0.5944408239471228,1.089356971083754,-0.37880104144593235,0
1.3084508648275108,0.43562310336427895,0.6202809420537596,1
-1.7316413000432451,-0.9474520088987802,-1.3494342776785135,0
-0.6798791638757727,-0.4198759820173109,-2.0701889518182943,0
0.06243781133394645,0.7558077175541674,0.3750877103087063,1
-0.7499206746131071,0.4246611822844625,1.3373210007893515,0
0.319289268230327,1.0128137478790793,-0.7150635044739169,0
0.5622148837029848,-2.1728650456576393,1.4136901805678324,0
0.6193420344061006,1.4637772024945261,1.0714905365700618,0
0.6879156157617544,-1.1971062374016415,1.0920917991633954,1
-0.3579047902933477,-0.05011421186563126,0.0815911571341651,0
0.6822852100552086,0.4229986815321954,-0.6243488135720864,1
0.31751695518775713,1.3838884909588456,-0.0790213844571934,0
-0.813030981116676,-0.36462496485330975,-0.19998776189734746,0
-1.732483073966526,-2.0419060720003244,-0.5233488301427284,0
-2.186308483946102,-0.022184174143411586,-0.24922009460066144,0
0.783530731797577,1.2750767599541206,-0.8256814264698102,1
-1.7375579228804556,1.0074406706885581,0.9100019673440173,0
1.630414408924467,2.448283111748899,-0.20274079449502355,1
0.04432976205320177,1.3142584501134025,-0.6734404330460176,0
2.0966798550277814,2.456604557848735,-0.2741666741843818,1
0.06921816738829364,-0.3835153166342113,-0.024570851588374822,1
0.7424426919532507,1.3983062765761962,-1.6461189349868146,0
-1.1295523897048458,-1.208545775320785,-1.426014202505821,0
0.7512270485417303,-0.6703145657697798,0.3883201872880548,0
0.3447724633736297,1.2193244961846141,1.169342029323026,1
0.1260949819638467,1.5908676945013949,-0.1961290427148842,0
1.422215830959169,-0.4562924146457543,0.20122395991669728,1
-0.4833730400988291,-0.47714967986260526,-0.6803682486478901,0
-1.2215737940474174,0.04535787104306869,-0.3169836014472555,0
0.7232202594242649,0.2083640894565503,-1.1785185288376292,1
-1.8969052016721182,0.7420282580629797,-0.43736499866247835,0
0.25518515522963475,-0.4967682476564618,0.7972660881382713,1
-0.09366503278141851,-0.9804453768462411,-0.30464708787618056,0
-1.0671649451849248,-0.8144226607867069,-1.3009163040921785,0
-1.8652366685857011,-0.08116925268006767,-0.3936081557957519,0
0.08137366558353318,-0.8781936008286967,1.1022533178480485,1
0.4140606798775324,-1.4764658589261448,1.4320475665125618,0
-0.803649742385509,-0.5310584184669512,-0.9667247949045813,0
-1.2492873691355608,-3.1980485016974365,-1.0291444527596783,1
-0.4842625993488939,-1.03734522224928,-0.08057144034842262,0
0.2705228336455767,0.5347289872325482,-0.03054733990587811,1
-1.1152783260221337,0.11835886416598305,1.1806239771781575,0
-1.4203275915197782,0.6712976851063295,2.3165933070177367,0
1.1036253437314654,-2.5130567045507872,-1.525002757940762,1
0.6525255040643745,-0.4642668983228795,-0.903363875110759,1
0.16835050311763092,-0.18473233227192612,0.8479896241267453,0
0.845385552340309,0.17870834807693314,0.09904760072747698,1
-1.8902073241966593,1.6241721185755935,0.7193107606863653,0
0.7637783474960899,0.36330755434653966,3.1868710412397627,1
-0.11474129047462225,1.4975523849719699,0.35891767770737054,0
0.2909881567793266,-0.2224799999001426,-2.2775961553978177,1
-1.254444773468772,1.5839627599769242,1.346911881966235,0
1.6792158150804732,0.09384926233780443,1.3830538259452,1
-0.0721738580257701,-0.7035835050502388,0.11022189543148128,0
-0.06850830289662248,1.4328720777012962,-1.317402620094472,1
-0.7902352755951466,0.9038789165360948,1.2134239834322713,0
-1.7712684750040084,-0.13557264089734222,-1.840576436254255,0
0.3866068481889955,0.6907920777210927,-0.8000190550087436,1
-0.690083659329074,1.147416337553938,0.39342756400477846,1
0.5929586654799812,-1.0305062871058626,-0.9708418763099036,0
0.860223776372231,0.5370791720154647,0.07137293242654363,1
-0.06017325186629278,-0.4395983473953742,1.8439728367433157,0
0.7268361406248178,-0.6447085347444643,1.3522685763533706,1
1.363777452522276,-0.828875725962492,0.820798278637177,1
0.6020878226811115,-1.799078810750652,0.33998182295647666,0
1.0366586301432337,-1.7638381609710794,-0.02761733872427949,1
-0.414203589877916,0.31465288070806297,0.9173732649708334,0
1.4401689762007255,-0.030346297276208793,1.4395572556872078,1
1.099084471171174,-0.8575684924738282,0.5040857005541217,1
0.7821974245789605,-0.20048038215294778,0.3206006394902097,1
0.17786319536468145,-0.04676517605871124,1.9375301308840098,0
1.223576885586348,1.119106562192192,-0.2222505391137984,0
0.20477091466514968,-1.0147528205793106,-0.2810271846158339,0
-0.0717156012611692,-1.9772907408273885,-0.8351784439178458,0
-0.9457168727990697,-0.46086911278269543,-1.3310114129887167,0
0.6728620370018737,-1.2815147590827076,-1.0876437765870477,0
0.8586322209063811,0.8991427721577034,0.6524756115855438,1
-1.183989194036099,-1.2935375536369718,0.19867158576151048,0
-0.12601112218653093,0.46160609799902097,1.3668811180901927,1
0.865878761994567,-0.3466542304323274,0.20915959786161115,1
-0.5477858073772669,0.4342464841522017,-1.1307475595830578,0
1.1736883985691404,1.2156034255016142,-0.22335825047609098,1
-0.1058727126163187,-0.1514792428761108,-0.5603411359424888,1
2.4688000484218118,-0.2705675868874531,1.2747303079059227,1
0.16094818792337245,-0.9586043953949666,-0.5235389375845089,0
0.232973750271374,-0.10040231742783227,0.005176722512074236,1
0.0040729443980554265,-0.9819706134409618,0.9910215355913999,1
-0.69570877080959,-0.821152782509483,-1.7815549611311023,1
-1.2304872205033452,-0.3498621640982763,-0.9149352596803855,0
-0.779901301562373,0.09010403482728763,-0.3092241965720763,0
-1.7797598350691515,-0.07569618902156536,-0.2523895926777565,0
1.1276256127520923,-1.031686717165309,0.201434157709558,1
-1.478619815473721,2.466321048650027,-0.6608354179296233,0
0.802441824432028,-0.09015285362120641,-0.6343553729210949,1
-1.795176861824208,-1.183399085089467,-0.4753163305704537,0
-0.5809847099937507,0.4331806109219372,-1.1505780773230618,0
-0.5518144004138282,-1.7686277470517489,-0.7558159678994131,0
0.2617461694023542,-0.264755508933433,0.36150150279928356,1
0.9171729117154992,0.963005296242311,-0.12311154894307824,0
-2.6706450622178175,0.057547430330631005,2.0424570734552128,0
0.2530300065272308,-2.1613879411318098,-1.3237563583038152,1
-0.3242932833244476,-1.2116379631532141,0.7166547944193721,0
-0.04067721036967375,-0.05400352481419681,-0.5105855667965635,1
-1.9037669634591299,2.1346935022321625,-1.2162771988253778,0
-0.49371917927235737,0.5318314642116807,-0.04975883849142912,1
-0.5427933058546829,-0.1501651326550546,0.9343320822283674,1
1.9763258523387042,-0.20487739569450927,0.31325001556699505,1
2.2902896858306594,-0.9556442252848273,0.12412093779764345,1
1.7046325048100428,0.22497199944349627,-1.8565019312315643,1
-0.8801730955310979,0.44654719128990034,-0.560215948352365,0
0.46417165368761426,1.3311972959736127,0.903206534233798,1
-0.746803775112729,-1.247649822279776,-0.4775515757025645,0
-0.08401809161325537,-0.4321249762622142,0.5956138244017224,0
0.991096397333679,-0.24341040466573496,-0.6565634950257888,0
0.11619356263717466,-0.4278389046364341,0.09168858039073371,0
0.9278113032363189,-0.6323719281995891,-1.4559990092652546,1
-0.913019936580578,0.08157891225770281,-1.0361899381777608,0
-0.20850559480946274,0.44167223089523056,-0.1741911694231119,1
-0.35771332386036475,0.6849972176464622,-0.3662852903846715,1
0.9652712991142463,0.9009084204134497,-0.5217568986897253,1
-0.8452837305068268,-0.019664062267949686,1.7950886233373908,0
-0.2859738169449151,0.2944923628985708,-0.43948317903575373,0
1.3575518983987758,-0.6829129681617576,-1.151546071346525,1
0.3189800213243862,-0.25937190829861034,0.049212110438663234,0
-0.06646481895319187,-0.7568886568126972,0.8274839631969158,1
0.3588173907328482,0.7110269723651872,0.27586329152910205,0
-0.3045364968431754,0.12872684273123955,1.2418518191959949,0
-0.2810384682264828,0.1654810906179616,-0.18745931999520432,0
1.7940894670210519,-0.5857795705528009,-0.830985295852425,1
-1.3578346489435824,-1.3407351460556036,2.1654876866322343,0
0.14893198724927215,0.10457803941792233,0.25366516198307515,1
0.05843871147207474,0.8934029726298449,-0.87262997885287,1
0.7125181050365381,-1.7353510599687085,-1.1785285637255716,1
-0.04811045758826259,0.003447563007166799,-0.33286291044014726,1
1.1503253282786097,0.7373543635181834,0.667560080509878,1
1.1566894418703229,-0.16705086942701103,-0.985185850652239,1
0.7842547065853652,0.15120831593364642,1.4357315496519263,1
-0.5449394204992082,-0.3316277530620256,7.323641762401054e-05,0
-0.029903295309530016,-0.8470538094544084,0.9735358139433622,1
-0.3290504454351221,-0.4130746697132299,0.6060235075059326,1
0.42233347366798984,-1.342312318303231,-1.299875262845088,1
2.370158217004135,-0.32432165507634897,0.6535159732907755,1
0.26566281383040397,-1.1117272392337616,-1.4812950499314268,1
-0.036905690697893206,0.8677030667414208,0.8438756135054665,1
-0.07450716259481166,0.911137120327086,-0.038473337182471506,1
0.8100107946487402,-1.5273828312297881,-1.899808826407769,1
-0.14521631249812192,0.5165945589431445,0.23604763294266062,0
0.41376446840170406,0.3738975872613964,0.8364054467441573,0
-1.0738256684531675,-1.464393977051825,1.513019746606654,0
-0.02673684617009187,-0.39179017100233104,0.7655346600185701,1
-0.8043886512597302,-1.5234756299626195,0.09864838301114949,0
0.39805049459987746,1.1083510920513588,0.12306355057825615,1
2.4517917653971097,0.774909991541127,0.7033932889453643,1
0.49924935533532977,0.028753599061696264,-1.1120993227192004,1
-1.2756297733632376,-0.34039042843230793,0.797549364054288,0
-0.31668864696844595,1.2327324003587237,-0.8039868251628375,1
-0.11599594794460985,1.5730918348597722,-1.9791886660202345,1
0.602738589051981,-0.43225601630315136,-0.2048140867074523,0
1.4589689156064976,-0.07893984911535014,0.10378667998188357,1
0.43761525005406837,0.08750023270886882,-0.8715698576350457,1
1.3444264596551387,-1.0513866469266175,-1.1927941652955611,1
0.5701710336397532,-0.9582015335367398,0.28049067717105,1
0.6245844052820904,-0.1868019851495613,1.1246981474697775,1
0.34058886057698834,-0.7026276070617368,0.9368274604146406,1
1.3502177024239959,-1.001965022807664,-1.371109355135035,1
0.9191099937855436,0.41656868791531765,1.8566855473396922,1
0.7833497732975792,-0.41056687301541545,0.18172392480580346,1
-1.3376986875053074,0.8199341267142068,-0.25899825939642424,0
0.5370043895810224,0.010599874011624152,0.26426448349963383,1
-0.628367822856599,-0.7223862786962058,0.3683399694519763,0
0.1029518397201659,0.8006201500730288,0.05619617045622733,1
-0.9952854094073358,-0.19830892692262347,0.06786940715616722,0
-0.8189438496343863,1.039209544805841,-0.9210887217536421,1
1.0352306866548229,-1.8639797829326825,-1.3603976033068192,1
-1.9336781351803323,-0.07020358929201297,0.05105562937758877,0
0.0936585086132345,1.0208531886958647,-0.6166742787343853,0
-0.16098388563651608,2.3911838917728883,0.612270777824802,0
-0.5689858988541256,-0.39737608422316417,-0.42821849456860533,0
-0.34866397093316476,-0.6394878458428987,1.478453128043561,1
-0.7856144042227438,-1.470392563858777,-0.8156642744144081,0
-1.3830305755619834,-0.06286726030578486,0.4393956429737479,0
0.7001908558238804,0.5432899740817396,-0.841283730337744,1
-0.7348465399174701,-1.1032773276894952,1.7112879765942663,0
-0.679209597021923,-0.567511751255971,2.1558381624072442,0
0.7703682362675657,-1.190767136648528,-1.161380944939729,1
0.7203158093501022,0.44168629289996253,-1.101024360836703,1
-0.28531132251187385,-0.08848456322357139,0.5909197160569583,0
1.144634460211279,0.826406906126793,-0.739501475029921,1
-1.0185778835224946,0.9904030671185452,0.7939993564012199,0
0.2903392719893024,-1.0337241018317325,-0.8581097231221717,1
0.1750411313706084,0.5149654534169265,-0.16036288077519292,0
0.04654330949634852,0.7345319799534494,-0.16487257769856709,0
0.21629802477619886,0.8382116443345212,-0.5399087596952404,0
0.5704972840021667,-0.2380547500908427,-0.5042276820496754,1
0.396854245723983,-1.3362065667565104,1.5768251503454853,0
-0.4733598960757264,0.7827983976261639,0.4521028139166249,0
0.8836243069996691,0.7271581154198131,0.13085850702858126,0
-0.5532422496040446,-0.3399401744358467,-2.2016163718812036,0
-0.662425508844002,-0.03156230794375047,-0.11087584590977116,0
-0.9132982299766473,1.3380231439666521,-0.3280750371595196,0
-0.7886686631849363,-0.7152261185944238,0.22011181052536574,0
0.15717091590252272,-0.07675680460100351,-1.6394923414346432,0
0.3211832679502783,-0.36500724794050904,-0.8417973403803936,1
-0.49976785483407593,-0.37789553309334356,0.5986179627141196,0
1.2864271733222046,1.3127648272090264,-0.5859053920899059,1
-0.2132151154127311,0.28737478795727717,0.10111086726628915,1
0.5863322602827772,0.44795021170136584,-0.17643292853265763,1
-0.7826382250245618,-1.189823930725571,1.7159654872631533,0
0.19718451962199127,-0.5651254226074945,-0.655885857616034,1
-0.2360001898931064,0.3926866748439237,1.3348469420494724,0
0.8703625118881796,0.7008384439706822,-1.5509300895374776,1
0.15625519757105275,-0.6731380829783913,-0.14552037020914171,1
0.26507401583336915,-0.22186804992316778,0.8345013152083813,0
-1.2444304631471126,0.06517866011515032,0.7101713356316239,0
0.48713892607991494,1.6383738289066416,-0.4882709439795752,1
-0.5278384504551041,-0.637389100188947,0.754955487549683,0
-1.0145032985844598,-1.0855958129750207,-1.035749013593234,0
0.7778135626963071,0.8301065371999257,0.23760960864168623,0
-0.6809980882803878,-0.18124887633988512,-0.9257069127216381,0
-1.4822221066749433,-0.20958691549770134,-0.7649907739555298,0
0.8896756517366227,0.9764813174325123,-0.8179337701523515,1
1.1110671609825862,0.9794056026289036,-0.876832118887151,1
-0.14080356782546444,-0.9557878109725997,1.1714437683708723,0
-0.5361381112354064,-0.14033052353775208,-0.19040872008279472,1
0.9472400729278656,-0.3210555043194876,-0.9132701211381145,1
0.5070781627688787,-0.7055705278298077,0.71147927718383,1
0.5457566424888459,-0.4199925404604508,-1.7821578962540112,0
1.4674090943158289,0.11183169309301133,0.2761974450644724,1
1.1273376347388684,-0.32984751667200474,0.10372769495101328,1
0.4858308286639503,3.2448234589693428,-0.1439117262231951,1
0.6454028136481519,-0.5640278007764118,0.1981070935245228,1
-0.7409043309279489,1.357543787277142,-0.145361250294922,1
1.2800197065344485,-0.2901828382442929,-0.15700713370315839,1
0.7770457177101,-0.32870939017492184,-0.06961292008511624,1
-1.426999919299604,1.2110246972389613,-0.20779177490676923,0
-1.8063706540984983,0.2537795155449647,0.7852841730618748,0
1.5832699230812202,1.1469612973765324,0.42802419537311986,1
1.0386600871175937,-0.6293852760972488,-0.1490566791954361,1
0.21353105001448622,-1.4952647794615617,-0.18785920912580908,0
-0.24173470589532997,-0.2425068124510984,-0.515412428803542,0
-0.8198486584602359,0.577043718254036,0.643474867543829,0
0.6236858234703122,0.1588267512203847,0.5537125704476826,1
1.1229424506644652,0.6931394732521716,-1.4947229183756419,1
-1.0086877462379065,-1.5127133461713342,0.1446562548652173,0
0.8479879627881813,0.4109436016444279,1.6597987749914862,1
-0.08481784806134327,-0.41820232623438397,0.8557216114456604,1
3.485299763072516,1.0520801960975483,-1.0776415290938306,1
0.9892392087619025,0.9524299272751335,-0.31081642799877734,1
-1.8736635110562394,-0.4927884775246794,-0.7109849011604578,0
1.270093685783476,-0.6381493146057232,1.0916962646436172,1
0.7139811369494495,0.6791675205648867,0.12993848462469051,0
-0.015222815914432879,-0.6838462715748325,-0.0827834569591268,1
0.3404245964217154,-0.09087895137913339,0.6738541830751807,1
-0.22706522429248027,0.20451184691831076,0.20730774235921737,0
1.05766269793735,0.506825565369551,0.36284621690534297,1
-2.409160669317478,0.06262962510891933,1.011265115013896,0
1.8766993597054937,-0.603217116327829,-0.5867485084853119,1
0.23287061521228075,0.8588505449932542,0.7875227440374266,1
-0.41890273607712064,-1.2617203837183901,0.27774059447086213,1
0.7915808437611833,-0.3649544795826942,1.7058271447282296,1
-1.3956342907764385,0.11758000509984362,0.6275731848649798,0
0.7261465437237444,0.7202160906004925,-0.015166095110360454,0
1.0656193590859262,1.3685553137282973,-1.1495662674241467,1
-0.7981296440880266,-0.07558847950391782,0.0650594605287323,1
-1.1281583239997293,0.020461932127553685,-0.5821511236800863,0
1.9010214433099237,-0.13050230277571756,-0.9065332363738134,1
-0.6950280562787947,1.4429107484613328,-0.06158570486778024,1
-0.14554882617939735,0.9030333060476051,0.13016639152694678,0
1.3217664032710412,0.5614055751437409,0.8239539408562053,1
1.8028459157651828,0.7660154037226038,0.7841769197567864,1
-0.23366540938839156,-0.7519283121529046,0.43415001919494034,0
-0.39211271680743587,0.00399024749487198,0.3664390427564632,1
0.7262345125881227,1.4265977681268192,-0.15977500042989648,1
1.0696295892153524,0.7257847279677102,0.19683784390190692,1
0.9660446150349925,0.7515356734656751,1.4304742312364584,1
0.1755945316411628,1.3798705296221705,-0.1410687137530811,1
1.9875566004608292,-0.14652980106918562,-0.459348697207373,1
-0.02318191412044276,-0.0795161433733919,0.9036391191633566,1
-0.17512081315802236,-0.6866804895754816,1.5793266214508697,0
-0.11222450373724223,1.498028982083159,-1.8045337812009066,0
-0.039966576483218046,2.1898001315047035,-0.5407840200030438,1
1.6820543293747436,-0.8896466637200587,-0.33432234000920336,1
-0.6154994280570361,-0.72102716600741,-1.2311752025957667,0
-0.5280877703102869,0.3450556501028937,-1.0145457332670271,1
-2.7107556180925383,-0.456875841934761,1.034091651710937,0
1.4366458702089615,-1.0775071569670862,-2.430296803826725,1
0.6802071466769625,-2.1530095487377765,-2.646051992438881,1
-0.7502938471265382,-1.1710048127789916,1.020614580969048,0
-0.868148137296913,0.02421962206759031,0.16736885448082278,0
-0.5529384261701471,0.9742380149361309,-0.5491151353100315,0
0.07855403650396105,0.3821003529920414,0.7997132299154172,1
-1.2967553647691494,-1.2057003716001373,-2.6926098211903997,0
0.3397448437592983,0.9691373881215831,-1.7211539552016222,1
1.5730068742190926,-2.5128505707169118,-0.6835155855688134,1
