f0,f1,f2,f3,target
-0.4301,0.1638,-0.9432,-1.5177,0
-0.1657,-0.5554,1.5156,-0.5773,1
1.3925,-1.7123,-0.9459,-1.503,1
-1.8638,0.5201,-1.6753,0.9596,0
0.2759,-0.223,3.1989,1.3334,1
1.0799,0.6006,-1.0899,-1.055,1
0.9109,0.9842,2.9329,-1.0627,1
0.6512,-0.9614,-1.2515,0.7377,1
-0.2947,-0.1739,-1.2013,-0.7251,1
2.4479,2.9285,1.0633,-1.1684,1
-0.7381,-1.851,0.4375,-0.4675,0
-0.6699,0.6781,-0.803,-0.331,0
-1.2642,-0.8937,-1.3431,-0.4467,0
-0.8118,0.0361,0.0655,-0.6357,0
1.3421,-0.2616,0.1571,-1.467,1
1.532,-1.1943,0.0322,-0.2106,1
-1.2508,0.5435,0.1498,-0.0834,0
-0.4524,0.4685,0.1497,0.0276,1
-2.9685,-0.5351,1.3804,0.21,0
-0.0169,-1.1515,-0.1099,-0.0935,1
-0.0385,-0.0351,-0.4112,-0.7373,0
-1.8879,-0.9416,0.6108,-0.3398,0
-0.8494,0.698,0.3874,0.064,0
0.7651,0.5394,0.6094,0.1893,1
-0.9358,-1.206,-1.6888,-0.3587,0
-1.502,-1.1804,-0.5161,1.0047,0
0.4064,0.591,0.4637,-0.7667,0
0.6588,-1.1757,0.3464,-0.1478,0
-0.6943,-0.1615,1.5224,0.3554,0
-2.8164,-0.3571,0.5605,0.7766,0
0.1167,0.3464,-0.8513,0.1932,1
1.3438,-1.4048,0.1341,1.1945,1
-1.4713,1.2339,-0.3493,-0.8113,0
-1.4528,-0.7297,-0.1667,-0.9551,0
-0.731,-0.0394,-0.7021,0.3866,0
0.2832,0.1158,1.5031,0.0181,0
-0.6322,-0.8926,-0.526,0.8756,0
-0.6519,0.2242,-0.7023,0.335,0
0.0297,-0.9484,2.3742,-0.9699,0
-0.3866,0.0748,0.4977,-2.0656,1
-0.7684,0.7289,0.0267,-4.4928,0
-0.1004,0.7943,1.7772,1.6522,1
0.3232,1.0414,-0.1743,1.3952,1
1.4834,-0.2818,1.038,0.1718,1
0.2198,0.4559,0.2925,0.4558,0
0.3491,-0.7203,0.3709,-0.7854,1
0.3963,-0.6161,0.4569,0.893,1
0.2994,-0.0253,0.2969,1.3645,1
-1.4606,1.6525,-0.5022,-0.2675,0
-0.499,-0.7202,-0.2383,0.4477,0
0.3841,0.3724,-0.1675,0.8296,0
-1.0627,0.4257,0.2598,0.7583,0
1.1429,-2.2119,-0.136,-0.2395,1
-0.8788,-1.9474,0.9063,1.0526,1
0.5945,0.1527,-0.4133,0.1027,1
0.0296,-3.1097,0.7691,1.1165,1
-0.2596,-0.0388,2.4387,-1.0379,1
-0.7899,-0.0648,0.0032,0.3873,0
0.2118,1.128,-0.1314,-0.6277,1
1.3264,0.453,-0.7697,0.8527,1
0.536,0.3965,-0.8571,-0.5994,1
-0.284,1.3476,-2.1679,0.756,0
0.7359,1.7369,-0.2775,-0.777,1
-1.1643,-0.3397,0.8815,-1.266,0
0.7104,0.1494,1.165,0.2996,1
0.2706,-0.5214,-0.562,-0.024,0
-0.8289,1.1387,-0.3375,-0.1852,0
-0.0734,1.7083,1.1114,1.9466,1
0.0295,0.0558,0.8819,0.0348,0
1.5378,0.3281,-0.7575,-0.6976,1
-1.7018,-0.94,0.1723,-0.792,0
-0.6372,1.2643,-0.0108,-0.8047,1
-1.9626,0.2583,1.9006,1.5336,0
0.2769,0.8468,-2.6869,-0.8579,0
-1.5448,0.2224,-0.425,-1.8715,0
-0.5759,1.289,1.7325,0.6909,0
-0.9593,-1.0592,-0.6772,2.1535,0
1.5528,0.207,0.1654,-1.2272,1
-0.5121,-0.1128,-0.8716,-0.888,0
0.9585,-1.3095,0.9488,1.1494,1
1.004,-0.1272,-0.703,0.7172,1
1.5479,0.1017,2.3469,1.0124,1
-0.1744,-0.8075,-1.6639,-0.2996,0
0.4787,-0.7034,0.9234,0.3836,1
-0.3902,-0.3931,-0.397,-0.5912,1
1.1143,-0.1167,0.5233,0.8582,1
-1.6631,-1.3018,0.6531,-2.1784,0
-0.4162,-0.4165,-2.5556,-0.3824,0
-0.8144,-0.2596,0.5006,1.2067,1
1.3519,-1.5437,0.6341,-0.4711,1
0.6899,1.2381,0.5668,1.7208,1
1.7103,0.7397,-1.174,0.467,1
0.5334,-1.329,2.4379,-1.459,1
0.4638,1.5673,-1.5607,-0.7981,1
-1.3312,-0.2243,-0.3424,1.004,0
1.3118,-0.1712,0.4259,0.3757,1
-1.0222,-0.7679,-0.3831,0.9274,0
-0.4555,0.8911,0.0532,0.5365,1
1.1912,1.487,0.8578,0.6299,1
-1.4196,-0.5826,-0.3754,-1.6254,0
0.533,0.793,0.4979,-1.9432,1
0.6324,-0.0351,1.7333,-0.8532,1
-1.513,0.551,-0.438,1.0279,0
-0.5824,-0.6966,-1.4259,-0.5991,0
-0.6873,0.2931,-1.6364,-1.2536,0
-1.5969,-1.7182,-0.163,-0.1663,0
0.4321,-1.2673,-0.3953,1.2483,1
0.2675,-0.3777,-0.9034,0.6886,0
-0.4921,1.01,0.6443,1.6121,0
0.3191,-0.834,0.5225,-0.1783,1
-1.2804,-0.4712,-0.0516,1.3485,0
1.3083,1.1326,1.9444,0.9992,1
-1.102,1.0901,-1.313,0.1595,0
-0.5912,1.6482,-0.0941,0.3568,0
0.3678,1.1499,-1.4963,-0.7973,0
0.734,-0.4891,-2.0492,2.2781,1
-2.5214,-0.4058,1.1189,0.0726,0
-1.7836,-0.0977,-0.901,-0.4854,0
-0.2694,0.6327,-0.8453,-1.6826,0
-0.6411,0.8416,0.7366,-0.6878,0
0.5095,0.5858,0.4978,-0.8429,1
0.4599,-0.1758,-0.1949,0.5312,1
-0.0936,0.3991,0.4209,-0.4637,0
-0.6468,-0.0346,2.0259,1.1566,0
0.6663,0.1215,0.7351,-0.3277,1
0.7257,-0.1355,0.368,-0.9808,1
0.4207,0.5437,0.7075,-1.3505,1
-1.224,1.9044,1.2694,0.0607,0
-0.7776,-0.9818,-1.3978,-0.2081,0
0.1077,-1.454,0.4528,-1.9836,0
-0.0093,-0.3665,1.1802,0.7067,1
-0.4466,-0.187,0.9854,1.4113,0
-0.6557,1.1895,1.1154,0.7449,0
-1.0071,-0.9334,0.5099,1.1547,0
-0.9031,0.6287,-1.6319,0.3934,0
-1.332,0.4888,0.7827,0.901,0
1.5498,0.9314,1.4759,-1.1831,1
-0.3255,0.3194,-0.1476,-2.4147,0
-0.744,-1.9349,2.2555,0.1827,0
-1.5341,-0.6616,-0.8142,-1.2439,0
1.2712,-0.7488,-0.3488,0.7739,1
0.4453,2.7514,-0.4157,0.7202,1
0.4207,0.6707,0.2612,0.4058,1
-0.1176,-1.1655,1.5087,0.7989,1
-2.4368,0.3033,-0.4731,0.1168,0
0.1411,-0.345,0.1469,-0.0609,0
-0.0347,1.2089,-2.1262,-0.411,0
1.1346,-0.9272,0.236,-1.2934,1
0.7752,-1.9201,-0.3528,-0.2813,1
-0.0603,-1.8168,-0.4186,0.1369,1
-0.264,0.9086,1.0013,0.7455,1
0.3129,-1.1406,-0.1121,1.2218,1
-0.0513,1.527,1.6367,0.7288,0
0.034,-0.9125,0.0608,-0.0979,0
0.0715,-0.36,0.895,-0.0664,1
0.5313,-0.3517,-1.3546,0.9764,1
-0.0923,-0.4909,0.6648,1.3617,1
0.1276,-0.6255,1.786,0.318,1
0.1489,0.0889,-0.7639,0.5373,1
-0.6716,0.3086,-0.6278,0.9359,0
0.0952,-1.1197,-1.0178,-1.4201,1
-1.6741,0.3765,0.7256,0.3673,0
-0.1036,1.4716,-0.0346,-0.8057,1
-1.5621,1.3795,-0.206,0.1559,0
0.763,-0.2419,0.4151,-0.5746,1
0.0104,-0.4106,0.8408,0.0728,1
0.4176,1.6207,1.5467,-0.0744,1
-0.7831,-0.3207,-0.8168,-2.2715,0
0.3261,0.2253,0.949,-1.8904,0
0.4002,-0.7932,-1.217,-1.2525,1
0.0939,0.3107,0.0414,-1.262,0
0.4237,0.06,1.6477,-0.4753,1
1.0439,-0.244,0.1542,-0.199,1
-0.6263,1.2039,1.0143,0.0664,0
-1.6516,-0.6882,-0.6111,-1.9034,0
1.0945,-0.361,-2.1577,1.11,1
2.1337,0.6381,-0.7793,-0.0497,1
0.6965,-0.1932,-1.2166,1.0613,1
-0.4752,-0.616,0.1241,0.6862,0
-0.0558,-0.6311,1.5968,0.0334,1
-0.4142,1.0494,-0.398,-1.0014,0
-0.2244,-1.5482,1.8448,0.6628,1
1.3599,-1.4115,-0.1021,0.1247,1
-0.389,0.3875,-0.0705,0.8206,0
-0.7831,-0.4533,0.4718,-1.1731,0
0.599,0.5329,-0.4691,2.0744,0
-0.445,-0.5113,0.5692,-0.09,0
2.581,-2.1809,0.1275,0.0227,1
-1.2182,0.531,0.6555,-0.1502,1
-0.9374,1.2632,3.0814,-2.1059,0
1.5975,0.0116,-0.1034,-0.3254,1
0.8129,0.5307,-0.7195,-0.4156,1
0.623,1.8944,1.8839,1.6352,1
-0.9865,-1.0123,1.1875,0.6306,0
0.735,0.4105,0.3426,-1.072,1
-0.1004,0.001,0.3447,0.0842,0
-1.0157,0.3726,-1.3988,-2.061,0
-0.9935,-0.0494,1.0276,-0.8019,0
0.6371,-0.5697,-0.2447,0.4302,1
0.2459,-2.2935,1.658,2.9715,1
1.5265,-0.3415,-0.8376,1.7024,1
1.3129,1.5061,1.1276,0.4593,1
0.753,-0.586,0.5759,-0.9854,1
0.2012,-1.1025,0.7021,0.098,1
0.8754,0.5092,0.4388,-0.3298,1
0.1575,-1.5213,0.2853,1.0344,0
1.0674,0.4458,-0.2192,1.009,1
-0.7921,0.5616,-1.028,-0.8045,0
0.7931,0.3444,0.2554,-0.6382,1
0.8158,1.4032,-0.4516,-0.2116,1
2.5094,-0.6735,-0.6263,0.7188,1
-1.2836,0.3164,-1.3139,0.5132,0
-1.0,-1.1636,-0.3871,0.7494,1
0.4172,0.1537,-1.0311,-1.3941,1
0.4258,-0.6802,0.2877,-0.5658,1
-1.5087,0.3444,1.4019,0.3398,0
-0.1811,-0.3889,0.8039,0.0658,1
0.5368,0.1228,0.5187,-0.5609,1
-0.1433,-0.3527,-0.4157,0.5266,0
0.9067,1.0723,-0.538,-1.6166,1
-0.3938,0.4736,-0.6981,2.248,0
-0.4885,0.9681,0.7974,0.5835,0
-1.3437,-0.2628,1.3422,0.6264,0
-0.0286,0.2244,0.2215,-0.5779,1
-0.8246,0.2838,2.7822,-1.1003,0
0.4001,-0.7971,0.9514,0.6072,1
1.0252,1.9711,1.1796,-0.679,1
0.3088,-0.8108,-0.0403,-0.3621,0
-0.0058,-0.7169,0.4445,-0.8295,0
-1.4871,0.5933,0.2803,1.0311,0
-1.0066,0.8585,0.8408,0.4385,0
-0.7063,1.6854,-1.0723,-0.0007,1
-0.5341,-0.3222,0.3415,-0.0521,1
-0.3824,0.2465,1.1988,0.4308,0
-0.8588,-0.6099,-0.1921,-0.7873,0
1.4727,-1.1439,-0.6271,0.8188,1
-0.6036,-0.9803,0.6954,-0.4264,0
0.0383,-1.6956,0.2307,-0.6082,0
0.6807,0.3909,-0.6024,-1.1167,1
0.1207,0.4761,-1.3475,0.6079,0
-0.446,0.5006,0.6145,2.0293,0
-0.1821,0.699,-1.861,0.5961,0
0.1939,0.5876,1.3669,0.3752,1
0.2165,-0.8975,0.8008,-0.374,0
1.1672,-0.3497,-2.6016,-0.756,1
2.0071,-0.3689,2.4032,0.5453,1
-1.2349,0.0263,-0.872,0.8255,0
-1.3064,-0.7931,-0.4684,1.9262,0
0.3214,0.8921,-0.927,-1.6273,1
0.1014,-0.7828,-0.2835,1.9502,1
0.5498,1.6352,-1.2628,-1.6513,1
-0.9236,-0.3813,0.7075,0.3015,0
-0.8895,-1.3175,-0.8836,-0.7459,0
0.8974,-1.6911,0.7367,-0.3554,1
0.8464,-0.6092,-0.8127,1.4972,1
-0.3871,-0.2681,-0.0141,-1.0874,0
0.02,-0.6751,0.1647,-0.6215,1
-0.0134,-0.0765,-0.7643,-1.1461,1
-0.4633,-1.3155,-0.6529,0.4297,0
-0.716,-0.5525,-1.4788,-1.024,0
-1.4502,-0.1591,-0.9373,-0.8109,0
-0.284,-0.5179,0.4333,-0.9569,1
1.0005,2.0243,-0.9801,-0.515,1
-0.2122,-0.1127,-0.3973,-0.3907,0
-0.5726,-1.539,-0.9839,0.0786,1
-0.189,-1.4345,1.0918,0.4866,1
-0.9044,1.7516,-0.3243,-1.3364,0
1.0405,0.2818,-0.6974,-0.1706,1
2.2259,-1.1624,-2.3105,-0.385,1
2.5793,-0.8867,0.5358,0.779,1
-0.3656,-2.6289,0.6743,1.0648,0
1.6244,0.2683,0.2719,0.7217,1
0.1719,-1.0545,1.0169,0.1062,1
1.0593,-1.6532,1.6303,-0.4504,1
-1.4126,0.2844,0.4655,-2.0862,0
0.8682,0.5885,0.8185,-1.6864,1
0.7475,-0.8623,-0.2606,-1.484,1
-1.2818,-0.0202,0.3617,0.5644,0
0.5208,-0.5309,-1.2671,-1.2037,0
-1.329,-1.2491,0.6096,-0.7819,0
-1.2631,-1.4904,-0.0558,0.9445,0
0.618,-1.8475,-0.6532,1.4969,1
1.2881,0.8106,-1.8306,1.1276,1
2.214,0.2732,1.9663,1.6712,1
0.0286,1.9613,1.015,-0.2978,0
0.2182,-2.9505,-0.8042,-2.438,1
0.3004,0.3088,-2.0972,0.6212,1
-1.2865,-0.172,-1.9218,0.5116,0
1.8146,-0.9898,0.0539,0.8811,1
0.0227,-0.3703,1.0273,1.0135,1
0.8626,0.2288,0.8376,0.7485,1
0.4522,0.4605,-0.3115,1.4496,1
-0.8204,0.0828,-0.8567,1.794,0
-2.4202,-1.0988,0.0372,-0.4506,0
0.7591,0.8574,-0.7402,-0.7441,1
-0.4704,0.3416,-0.3848,0.3786,0
0.0526,0.6302,-0.1547,0.0696,1
-0.1597,0.7556,-0.716,-0.7132,1
-1.1086,-0.0265,-1.5198,0.0083,0
0.6878,0.0791,0.1673,0.5581,1
-1.5614,0.8047,-0.1605,1.0858,0
0.5335,-0.7401,-0.6784,-0.0259,1
0.6022,1.4678,1.9064,0.1517,1
1.517,-1.2532,1.2292,-1.7724,1
0.1273,-0.008,1.6945,0.9346,1
2.0013,0.4478,2.0653,1.764,1
1.6427,1.7215,1.0749,-1.1802,1
0.1463,0.9871,-0.7362,-1.6687,1
0.0472,-0.5034,0.9411,0.4911,1
1.8122,0.2338,-1.0549,-0.322,1
0.0264,-0.3803,-0.8447,0.4042,1
-1.0221,-1.6689,-0.1638,0.2231,0
0.8683,-1.285,-0.054,-2.2093,0
0.8137,-0.2622,0.92,-0.6787,0
-0.9244,-0.39,1.2651,-0.4601,0
-2.0247,1.0347,1.4045,0.2651,0
0.4514,-0.5438,1.1499,-0.2833,1
0.3347,0.1768,0.6208,2.1319,1
1.0448,-0.7793,-0.6874,0.0989,1
0.2658,1.3619,-1.0216,0.9473,1
-0.9214,-0.8486,-1.9324,1.1817,0
0.2761,-0.6213,0.5702,2.2022,1
1.3641,-0.819,1.1288,-0.0255,1
-0.7908,-0.3147,0.9589,1.2985,0
0.1479,-1.1556,1.0424,-1.3529,1
-0.6801,0.314,-0.1944,1.232,1
-0.4374,-0.9051,-0.2035,-0.6805,0
-2.1167,0.9128,1.2724,-1.5399,0
-0.6858,-0.7686,0.3646,-0.1447,0
-1.9355,-0.6569,0.814,-2.112,0
1.1984,-0.0245,-1.4845,-0.1296,1
-0.5974,0.0355,1.0394,1.4973,0
0.4361,1.0165,-0.9614,0.7664,1
1.7371,-0.3618,-1.3655,0.3882,1
0.8322,-0.7774,-0.2912,-1.0753,1
-0.7049,1.206,0.5021,-1.2487,0
1.4222,-0.5674,-1.1471,-1.2973,1
0.7594,0.9332,-1.1466,-1.2675,1
0.5344,-0.065,-0.5017,0.681,1
0.554,-0.036,0.5205,-0.1699,1
-0.9772,-0.714,-0.9973,0.5067,0
-0.5271,-1.3194,0.2383,0.7633,0
-1.1809,-0.0268,0.6509,0.4205,0
-0.1148,-0.7855,0.4535,0.7552,0
-0.1086,-0.1271,1.0553,0.0761,0
-0.1917,-0.3016,3.1737,-0.9961,1
