f0,f1,f2,f3,target
-0.4301,0.1638,-0.9432,-1.5177,0
-0.1657,-0.5554,1.5156,-0.5773,1
1.3925,-1.7123,-0.9459,-1.503,1
-1.8638,0.5201,-1.6753,0.9596,0
0.2759,-0.223,3.1989,1.3334,1
1.0799,0.6006,-1.0899,-1.055,1
0.9109,0.9842,2.9329,-1.0627,1
0.6512,-0.9614,-1.2515,0.7377,1
-0.2947,-0.1739,-1.2013,-0.7251,1
2.4479,2.9285,1.0633,-1.1684,1
-0.7381,-1.851,0.4375,-0.4675,0
-0.6699,0.6781,-0.803,-0.331,0
-1.2642,-0.8937,-1.3431,-0.4467,0
-0.8118,0.0361,0.0655,-0.6357,0
1.3421,-0.2616,0.1571,-1.467,1
1.532,-1.1943,0.0322,-0.2106,1
-1.2508,0.5435,0.1498,-0.0834,0
-0.4524,0.4685,0.1497,0.0276,1
-2.9685,-0.5351,1.3804,0.21,0
-0.0169,-1.1515,-0.1099,-0.0935,1
-0.0385,-0.0351,-0.4112,-0.7373,0
-1.8879,-0.9416,0.6108,-0.3398,0
-0.8494,0.698,0.3874,0.064,0
0.7651,0.5394,0.6094,0.1893,1
-0.9358,-1.206,-1.6888,-0.3587,0
-1.502,-1.1804,-0.5161,1.0047,0
0.4064,0.591,0.4637,-0.7667,0
0.6588,-1.1757,0.3464,-0.1478,0
-0.6943,-0.1615,1.5224,0.3554,0
-2.8164,-0.3571,0.5605,0.7766,0
0.1167,0.3464,-0.8513,0.1932,1
1.3438,-1.4048,0.1341,1.1945,1
-1.4713,1.2339,-0.3493,-0.8113,0
-1.4528,-0.7297,-0.1667,-0.9551,0
-0.731,-0.0394,-0.7021,0.3866,0
0.2832,0.1158,1.5031,0.0181,0
-0.6322,-0.8926,-0.526,0.8756,0
-0.6519,0.2242,-0.7023,0.335,0
0.0297,-0.9484,2.3742,-0.9699,0
-0.3866,0.0748,0.4977,-2.0656,1
-0.7684,0.7289,0.0267,-4.4928,0
-0.1004,0.7943,1.7772,1.6522,1
0.3232,1.0414,-0.1743,1.3952,1
1.4834,-0.2818,1.038,0.1718,1
0.2198,0.4559,0.2925,0.4558,0
0.3491,-0.7203,0.3709,-0.7854,1
0.3963,-0.6161,0.4569,0.893,1
0.2994,-0.0253,0.2969,1.3645,1
-1.4606,1.6525,-0.5022,-0.2675,0
-0.499,-0.7202,-0.2383,0.4477,0
0.3841,0.3724,-0.1675,0.8296,0
-1.0627,0.4257,0.2598,0.7583,0
1.1429,-2.2119,-0.136,-0.2395,1
-0.8788,-1.9474,0.9063,1.0526,1
0.5945,0.1527,-0.4133,0.1027,1
0.0296,-3.1097,0.7691,1.1165,1
-0.2596,-0.0388,2.4387,-1.0379,1
-0.7899,-0.0648,0.0032,0.3873,0
0.2118,1.128,-0.1314,-0.6277,1
1.3264,0.453,-0.7697,0.8527,1
0.536,0.3965,-0.8571,-0.5994,1
-0.284,1.3476,-2.1679,0.756,0
0.7359,1.7369,-0.2775,-0.777,1
-1.1643,-0.3397,0.8815,-1.266,0
0.7104,0.1494,1.165,0.2996,1
0.2706,-0.5214,-0.562,-0.024,0
-0.8289,1.1387,-0.3375,-0.1852,0
-0.0734,1.7083,1.1114,1.9466,1
0.0295,0.0558,0.8819,0.0348,0
1.5378,0.3281,-0.7575,-0.6976,1
-1.7018,-0.94,0.1723,-0.792,0
-0.6372,1.2643,-0.0108,-0.8047,1
-1.9626,0.2583,1.9006,1.5336,0
0.2769,0.8468,-2.6869,-0.8579,0
-1.5448,0.2224,-0.425,-1.8715,0
-0.5759,1.289,1.7325,0.6909,0
-0.9593,-1.0592,-0.6772,2.1535,0
1.5528,0.207,0.1654,-1.2272,1
-0.5121,-0.1128,-0.8716,-0.888,0
0.9585,-1.3095,0.9488,1.1494,1
1.004,-0.1272,-0.703,0.7172,1
1.5479,0.1017,2.3469,1.0124,1
-0.1744,-0.8075,-1.6639,-0.2996,0
0.4787,-0.7034,0.9234,0.3836,1
-0.3902,-0.3931,-0.397,-0.5912,1
1.1143,-0.1167,0.5233,0.8582,1
-1.6631,-1.3018,0.6531,-2.1784,0
-0.4162,-0.4165,-2.5556,-0.3824,0
-0.8144,-0.2596,0.5006,1.2067,1
1.3519,-1.5437,0.6341,-0.4711,1
0.6899,1.2381,0.5668,1.7208,1
1.7103,0.7397,-1.174,0.467,1
0.5334,-1.329,2.4379,-1.459,1
0.4638,1.5673,-1.5607,-0.7981,1
-1.3312,-0.2243,-0.3424,1.004,0
1.3118,-0.1712,0.4259,0.3757,1
-1.0222,-0.7679,-0.3831,0.9274,0
-0.4555,0.8911,0.0532,0.5365,1
1.1912,1.487,0.8578,0.6299,1
-1.4196,-0.5826,-0.3754,-1.6254,0
0.533,0.793,0.4979,-1.9432,1
0.6324,-0.0351,1.7333,-0.8532,1
-1.513,0.551,-0.438,1.0279,0
-0.5824,-0.6966,-1.4259,-0.5991,0
-0.6873,0.2931,-1.6364,-1.2536,0
-1.5969,-1.7182,-0.163,-0.1663,0
0.4321,-1.2673,-0.3953,1.2483,1
0.2675,-0.3777,-0.9034,0.6886,0
-0.4921,1.01,0.6443,1.6121,0
0.3191,-0.834,0.5225,-0.1783,1
-1.2804,-0.4712,-0.0516,1.3485,0
1.3083,1.1326,1.9444,0.9992,1
-1.102,1.0901,-1.313,0.1595,0
-0.5912,1.6482,-0.0941,0.3568,0
0.3678,1.1499,-1.4963,-0.7973,0
0.734,-0.4891,-2.0492,2.2781,1
-2.5214,-0.4058,1.1189,0.0726,0
-1.7836,-0.0977,-0.901,-0.4854,0
-0.2694,0.6327,-0.8453,-1.6826,0
-0.6411,0.8416,0.7366,-0.6878,0
0.5095,0.5858,0.4978,-0.8429,1
0.4599,-0.1758,-0.1949,0.5312,1
-0.0936,0.3991,0.4209,-0.4637,0
-0.6468,-0.0346,2.0259,1.1566,0
0.6663,0.1215,0.7351,-0.3277,1
0.7257,-0.1355,0.368,-0.9808,1
0.4207,0.5437,0.7075,-1.3505,1
-1.224,1.9044,1.2694,0.0607,0
-0.7776,-0.9818,-1.3978,-0.2081,0
0.1077,-1.454,0.4528,-1.9836,0
-0.0093,-0.3665,1.1802,0.7067,1
-0.4466,-0.187,0.9854,1.4113,0
-0.6557,1.1895,1.1154,0.7449,0
-1.0071,-0.9334,0.5099,1.1547,0
-0.9031,0.6287,-1.6319,0.3934,0
-1.332,0.4888,0.7827,0.901,0
1.5498,0.9314,1.4759,-1.1831,1
-0.3255,0.3194,-0.1476,-2.4147,0
-0.744,-1.9349,2.2555,0.1827,0
-1.5341,-0.6616,-0.8142,-1.2439,0
1.2712,-0.7488,-0.3488,0.7739,1
0.4453,2.7514,-0.4157,0.7202,1
0.4207,0.6707,0.2612,0.4058,1
-0.1176,-1.1655,1.5087,0.7989,1
-2.4368,0.3033,-0.4731,0.1168,0
0.1411,-0.345,0.1469,-0.0609,0
