f0,f1,f2,group_id,target
-0.4688516015270386,-0.7816598598621414,-1.4279250202347475,7,0
-2.0568040421940026,0.4159410260538343,-0.9248239923437283,7,1
-1.7279335545847556,-1.156603783022117,0.042217946280047824,8,0
-2.3465472135299037,-0.6706041598457003,-0.45201238175334124,8,0
-1.5435766005193874,-0.6279557599515531,-0.8561324347196981,8,0
-0.7024397341522393,-0.029540648816601678,-2.117564087647018,8,0
1.1428210689144418,-1.3965581920033308,-2.948684261935563,8,0
-3.4669022296288774,-0.7612181321677506,-0.7675100359373119,8,0
1.4737021745800105,-0.1451967495867943,1.302531680887276,9,1
1.6925933332089762,0.9347100829767512,2.0037192735515785,9,0
1.5186658956361196,1.9015760800538177,-0.6527430331542392,9,1
-0.6436568166147443,0.7039594470784238,0.06582026131640883,9,1
1.6190879679544337,-1.1336332196965597,-0.43910380623703393,10,1
1.4543100688184332,0.8392727654649197,-1.4038379436619128,10,1
0.997427888095028,-1.424617439829957,0.34262326004503507,10,0
-0.996264975731517,0.5289150457279542,2.6204945939518844,10,1
-0.1573024827640715,0.9082645598544536,1.0838510032214257,10,0
-0.22816397342190042,0.2982080592821982,-1.269829085563207,10,0
-1.6645589739335294,-0.23431245267720519,-2.183097188791245,11,0
0.591851336885657,-1.8955083661569225,0.4800555157219857,11,0
-0.2972067167513264,-0.12601214376833098,0.5875261550235478,11,0
0.6648642682760044,0.30167199879326234,-1.7731318403967558,11,1
3.030879522295817,1.2813461019094194,1.4765397110508542,12,1
0.9802600961078034,1.7382399646020184,-1.871606651500606,12,1
1.6948862862304819,1.1658334955363248,1.7582405236955205,12,1
2.4230615574492607,1.360745856898699,3.1943956109325367,12,1
1.6440601522538179,0.21100513915498853,1.195805151756375,12,1
1.4646116536440676,1.1897796490921082,-0.13194350197106886,12,1
-1.9392451655112213,1.06045706462528,2.426939881696951,13,1
-0.014553920496081452,2.1659134828322726,1.2011559255603284,13,0
0.38059446219808735,-0.09395331437676274,1.0806525636522935,13,1
-1.0679833407357096,0.7645125550364169,-1.1269227947634082,13,0
2.3043901385329884,-1.0022128521405431,0.7131370261075602,14,1
2.437553774674068,-0.18510658402231855,0.49507470583480717,14,1
0.1124364694901342,0.9283524089286559,2.1430509113692544,14,1
-1.9754853459976134,0.6736865842174099,-0.5489677996784728,14,1
0.31318896520939893,2.1856888608125367,-1.5161064829736886,14,1
0.2785502814764636,3.2840918836173247,1.1506525049607297,14,1
1.2183101656557107,0.5767739834222788,-0.39762602820696186,14,0
0.23004088476593607,-1.1699570327639546,-2.063151575360987,15,0
0.8063158801897692,-0.0910513653247328,1.5040505674547893,15,0
-1.416917354241952,1.4760648263759255,-0.4818043337965996,15,0
1.352698746956578,-0.6102575681934124,0.5033640637688364,15,0
0.4113571527131059,0.366199657781131,1.7673963222004858,15,0
0.7699096694877239,0.7586118644932269,1.3112280329997459,16,1
0.9393776358409084,0.0440041104745329,-0.352102910971856,16,1
1.6674382427658387,1.8587918569241824,1.537952878539281,16,1
2.1079956950479968,0.6993247170049388,0.6950563109810753,16,1
1.2361477625866784,0.30890422432128606,2.1914057973212695,17,1
1.7998140187270952,2.7461087982295087,2.4800998993045735,17,1
3.6268439449263807,1.6153552730901226,1.263244304160625,17,1
0.5897588442914434,2.8320362481514336,2.036912336186482,18,0
0.7021949143033346,0.8138011966636953,0.983489056326065,18,1
0.4446263998001469,0.6425659806702914,1.74757548277793,18,1
0.26147508536447306,2.442422093013994,1.7412349801315394,18,1
0.2510136542555203,-0.23436888200261424,2.1729942298004965,18,1
1.857403677718158,-0.006968904811864962,-1.3426396858938634,18,1
1.6179156996528663,3.687706814324142,2.9562070708797488,19,1
1.9332425321560978,1.468073379903291,0.968146521292015,19,1
0.3695557444761186,1.4464814173025702,1.0520401080614024,19,1
1.6656797205341736,2.310425194039691,2.5412821205353193,19,1
2.4891801599964296,1.3657754087017313,3.016410054778019,19,1
-1.2754270983112095,-2.7701938454755606,-1.4097140823918812,20,0
-2.8506498165465555,-2.4410956992155457,-1.7717836073645556,20,0
-2.2611399133410295,-1.280488526205262,-4.2794744767615445,20,0
2.6303721455149667,2.705311584258248,0.9144108909725724,21,1
-0.42380250402280106,2.003249239027272,1.1069575614159948,21,1
1.2738652672870578,0.889756181561113,1.6758775891501336,21,1
-0.31688413538416726,-1.6177014205634053,-0.2830665949089858,22,0
-0.8823022885916205,-0.266283174176008,0.4870210756560942,22,1
-1.1514734119754009,1.8715972136200236,1.3644674956135419,22,0
-0.1683389854825672,-1.5750520487376205,-2.630236359886604,23,0
-2.1373999330722415,-2.9483403501312564,-2.675138583396107,23,0
-2.231953342090888,-1.0530264332731702,-3.804731585592929,23,0
-0.9006089301470422,-1.8719997683876195,-2.9997441583783537,23,0
-0.11814063477033243,-1.9055690156753957,-2.040663010122806,23,0
0.4168726429951747,0.48709804182331606,-0.9115734084746844,24,0
-1.0170946328692432,1.641296967307953,0.5046180495125724,24,0
-0.4664383465265528,-0.9184025583084847,0.27910656017099567,24,0
1.3764792747106682,-0.00458508204118474,-1.1557493250276607,24,1
-0.861352057594633,2.308155264929747,-0.14925120127674393,24,1
1.8329035380525183,1.272682104019674,1.6167902495381279,25,1
2.319258476417269,-0.6849981662615432,0.5768086594453046,25,1
0.13611695073571528,1.4213801638571013,2.5185024917516525,25,1
1.8473736223009891,2.127607703554597,0.17901300451874524,25,1
1.6709674340727145,1.7770674808849125,2.9739032501469786,25,1
-3.2611625672713447,-0.921612840555945,-0.5378353763908122,26,0
-0.039785928804656034,-0.4664713341000759,0.5015579861256216,26,0
-1.416980665863809,-1.077634429577108,-2.0575389040610896,26,0
0.0016556776784761862,-0.39162995350436114,-1.3317629418848402,26,0
-1.711760974717893,-2.573575088914885,0.1981869847777884,26,0
-0.13480066041659922,-3.6371214759029504,-2.116244473069992,26,0
-1.3494248538752869,-0.2313191530305747,-1.1691260739320897,26,0
-2.0693943782672024,-1.9788973276563757,-2.313912344254394,26,0
-1.4972348918193248,-1.1250209592758709,-0.9630475528515463,26,0
1.2447621064884722,-0.6811294493124309,0.8607496172622924,27,1
0.724909931921289,-1.1826093479395365,1.9333105001686797,27,1
1.225184617601086,0.2635719587199473,3.3825055123156638,27,1
1.7815430428476335,-0.3642635037113646,1.8310822261868522,27,1
0.7730844088866478,-0.478123772079208,-0.4623784406836997,27,1
1.0818431240756043,-0.6297405090131001,-0.04812742715327878,27,1
0.6763958473109103,0.1433103710117701,1.033767371969275,28,0
-1.353486170969858,-0.0795028907038629,1.6518476678470027,28,1
-1.0612495749538506,0.4628419208239632,0.4199053162531615,28,0
-0.8927942199254114,-0.9952905236438054,-0.1567033775097154,28,0
0.7410182716756201,-0.5840176517002248,0.24348389916035018,28,1
1.3729612115453682,-0.36615210034139,0.769531261424388,28,0
-1.7267812918813439,0.15339330480377145,2.3613272162250114,29,1
2.123975778232699,2.2346384649764888,-0.1847716574273578,29,1
0.37810401065241384,0.2591377669610798,1.6397199343018831,29,1
1.8046679382140258,1.275791460260397,-0.16053246465166338,29,1
-0.013453957699564034,0.06350731617546734,-0.028314843184479077,29,1
0.06262272541329739,1.0265677635479875,0.050698575860024686,30,1
1.9707138990794784,0.6985908008471966,-0.6751724022960517,30,1
1.2978432302719445,1.2008999356080516,1.6519262125280814,30,1
0.8806914421900995,0.9403664482537972,0.4608836918757541,30,1
1.336485021657301,-0.5900794301275265,0.501039470209888,30,1
-0.7578826252082822,0.5602827459846791,0.1774926420655341,30,1
2.577232367108806,1.7651756130311465,0.9369637935729831,31,1
1.6146880834293686,0.13822798147412207,-0.015156151427963227,31,1
1.525998165070268,2.7445111570468446,2.850661112436962,31,1
1.193117717603436,1.3760980153740339,1.0865401780645485,31,1
1.1829860555750291,1.009490052950438,-1.195744141258531,31,1
0.42618633968750275,0.831166892660276,0.7179180520710847,31,1
-0.3496675291308192,0.030210802333369535,-1.6986316589360544,32,0
-1.1299637577936155,0.39272045738154177,0.4855545340536756,32,0
-1.7906442051991387,0.4646955951691248,0.6454252646556942,32,0
0.326663518932293,-1.2505239826170036,1.488514840562006,32,0
-1.1850053457402856,-0.2595036684967501,-1.8474658464870086,33,0
-0.6566192579568316,-3.347214196612648,-1.494423932094367,33,0
0.03863110605686637,-0.01648570972876373,-1.0083513145444312,33,0
-0.8477393685106321,-1.3949386863744464,0.3115544350167859,33,0
-0.2617280130640347,-1.4918053606437365,-0.6684700573978817,33,0
1.5831702852145664,0.7661991241013717,1.2965896332268123,34,1
-0.24785611351262626,2.2257318949494604,1.8909078231810843,34,1
1.6490616872630843,1.6357165362407133,0.381702066492547,34,1
2.50144210217696,3.352653952442691,2.1826574871278277,34,1
0.6475650165352347,4.321659997914744,1.6211274844070724,34,1
1.3347021344958039,1.5881524831574483,1.5150484700112166,35,1
1.353505108265155,0.8090078396879037,2.454496552446107,35,1
0.26852635684617243,1.5099410469264671,1.9642455865318538,35,1
0.7097048018739927,0.5198187044053179,0.27023447376991927,35,1
-0.015082743313890923,1.5668312260638197,2.6751231997082905,36,1
1.4766956279950643,1.3628827446494665,2.165396963318602,36,1
0.5147672516145471,0.27040255860561657,1.5122595032378499,36,1
0.8132554972156008,2.6052247389992043,2.1297835573543957,36,1
0.42530110140503413,1.2456999951842205,0.16944118790990864,37,0
0.7580128284263232,-0.19024588230690404,2.2739183750811542,37,1
0.7848619547064348,-1.1727901791149207,0.6532473715274629,37,1
0.4777463308360305,0.38762808893933853,-0.36505417121249634,37,1
-0.9455306204588103,-0.5078892146455152,-0.09770529584669307,37,0
0.3597316861796343,0.3851427564826442,0.37246249951793575,37,1
-0.028634160492899435,1.5404466109507378,-0.1084594176070174,38,0
0.8160623174183245,-1.4141184908161217,-1.7497745644808045,38,1
-0.18205709514812768,-0.11816623672032278,0.4403554902094555,38,1
2.308049548800124,-0.014013060927514726,-1.5909120222362596,38,0
-0.6088658780864912,-0.39333870861418463,-0.43313915894073274,38,1
-0.6542098462479068,-1.0470156166690234,-1.0865678436553763,39,0
-0.29157493039267723,-1.2577193450360535,-1.0659393422073549,39,0
-1.0052648286902095,-2.843077897759821,-2.020589975730121,39,0
-1.4073151721604051,-1.5651358204600099,-1.9185109770947573,39,0
